1392.3929	2304
1393.291	2363
1394.189	2338
1395.0869	2316
1395.9847	2361
1396.8824	2335
1397.7799	2335
1398.6774	2342
1399.5748	2346
1400.472	2301
1401.3692	2280
1402.2663	2333
1403.1632	2278
1404.0601	2279
1404.9568	2306
1405.8534	2320
1406.75	2322
1407.6464	2278
1408.5427	2298
1409.439	2333
1410.3351	2309
1411.2311	2299
1412.127	2288
1413.0228	2288
1413.9186	2304
1414.8142	2313
1415.7097	2312
1416.6051	2311
1417.5004	2302
1418.3956	2280
1419.2906	2301
1420.1856	2323
1421.0805	2334
1421.9753	2306
1422.87	2331
1423.7645	2300
1424.659	2301
1425.5534	2294
1426.4476	2300
1427.3418	2313
1428.2358	2253
1429.1298	2301
1430.0236	2310
1430.9174	2338
1431.811	2292
1432.7045	2341
1433.598	2324
1434.4913	2302
1435.3845	2330
1436.2776	2312
1437.1706	2298
1438.0636	2318
1438.9564	2302
1439.8491	2321
1440.7417	2324
1441.6342	2311
1442.5266	2305
1443.4189	2284
1444.311	2302
1445.2031	2341
1446.0951	2340
1446.987	2275
1447.8788	2329
1448.7704	2303
1449.662	2306
1450.5535	2305
1451.4448	2298
1452.3361	2291
1453.2272	2295
1454.1183	2328
1455.0092	2302
1455.9001	2389
1456.7908	2459
1457.6814	2532
1458.572	2463
1459.4624	2351
1460.3527	2281
1461.2429	2319
1462.133	2325
1463.023	2313
1463.913	2255
1464.8028	2282
1465.6925	2257
1466.5821	2315
1467.4716	2270
1468.3609	2279
1469.2502	2239
1470.1394	2313
1471.0285	2237
1471.9175	2247
1472.8063	2238
1473.6951	2231
1474.5838	2264
1475.4723	2236
1476.3608	2276
1477.2492	2305
1478.1374	2273
1479.0256	2259
1479.9136	2264
1480.8015	2262
1481.6894	2245
1482.5771	2293
1483.4647	2256
1484.3523	2246
1485.2397	2262
1486.127	2265
1487.0142	2249
1487.9013	2229
1488.7883	2241
1489.6752	2244
1490.562	2246
1491.4487	2237
1492.3353	2303
1493.2218	2277
1494.1082	2283
1494.9945	2286
1495.8807	2281
1496.7667	2290
1497.6527	2269
1498.5386	2201
1499.4244	2232
1500.31	2276
1501.1956	2280
1502.081	2293
1502.9664	2243
1503.8516	2259
1504.7368	2285
1505.6218	2287
1506.5067	2214
1507.3916	2244
1508.2763	2248
1509.1609	2257
1510.0455	2235
1510.9299	2257
1511.8142	2233
1512.6984	2252
1513.5825	2287
1514.4665	2277
1515.3504	2259
1516.2342	2301
1517.1179	2282
1518.0015	2333
1518.885	2382
1519.7684	2367
1520.6516	2491
1521.5348	2421
1522.4179	2341
1523.3009	2234
1524.1837	2306
1525.0665	2294
1525.9491	2251
1526.8317	2277
1527.7141	2280
1528.5965	2268
1529.4787	2289
1530.3609	2197
1531.2429	2275
1532.1248	2266
1533.0067	2340
1533.8884	2289
1534.77	2278
1535.6515	2246
1536.5329	2271
1537.4143	2274
1538.2955	2290
1539.1766	2307
1540.0576	2308
1540.9385	2218
1541.8193	2297
1542.6999	2335
1543.5805	2299
1544.461	2246
1545.3414	2241
1546.2217	2313
1547.1018	2264
1547.9819	2296
1548.8619	2241
1549.7417	2294
1550.6215	2272
1551.5011	2273
1552.3807	2268
1553.2601	2302
1554.1395	2251
1555.0187	2321
1555.8979	2274
1556.7769	2280
1557.6558	2302
1558.5346	2179
1559.4134	2229
1560.292	2255
1561.1705	2281
1562.0489	2286
1562.9272	2274
1563.8054	2260
1564.6835	2265
1565.5615	2233
1566.4394	2229
1567.3172	2245
1568.1949	2254
1569.0725	2243
1569.9499	2244
1570.8273	2293
1571.7046	2326
1572.5817	2264
1573.4588	2223
1574.3358	2224
1575.2126	2239
1576.0894	2277
1576.966	2247
1577.8426	2248
1578.719	2198
1579.5953	2251
1580.4716	2246
1581.3477	2216


Date and Time:                Wed May 31 14:47:29 2017
Software Version:             4.20.30007.0
Temperature (C):              -60
Model:                        DU970_UVB
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         15
Accumulate Cycle Time (secs): 15
Frequency (Hz):               0.066667
Number of Accumulations:      2
Readout Mode:                 Full Vertical Binning
Vertical Shift Speed (usecs): 9.75
Pixel Readout Rate (MHz):     2.5
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                10979
Pre-Amplifier Gain:           1
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter

